page_url;page_value;referrer_url;bouncerate;Month;weekday;OperatingSystem;Browser;Region;TrafficType;VisitorType;Revenue ist grösser Null
about-us.htm;0;.com;0;November;Thursday;3;2;6;10;Returning_Visitor;0
overview.htm;0;.com;0;November;Tuesday;2;2;8;1;Returning_Visitor;0
news.htm;0;.com;0;December;Tuesday;1;1;3;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Saturday;1;1;1;1;Returning_Visitor;0
home.htm;0;.com;0;November;Friday;2;2;2;1;Returning_Visitor;0
home.htm;0;.com;0;November;Sunday;2;2;1;1;Returning_Visitor;1
about-us.htm;0;.com;0;November;Saturday;1;1;8;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Tuesday;3;2;4;1;Returning_Visitor;0
overview.htm;0;.com;0.18;November;Monday;2;2;6;1;Returning_Visitor;1
contact.htm;0;.com;0;November;Thursday;3;2;1;10;Returning_Visitor;0
news.htm;0;.com;0;December;Saturday;1;1;1;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Thursday;3;2;1;1;Returning_Visitor;0
50976;12.99;.com;0;November;Thursday;3;2;3;1;Returning_Visitor;1
overview.htm;0;.com;0;November;Friday;2;10;1;1;Returning_Visitor;0
contact.htm;0;.com;0;December;Saturday;2;4;9;1;Returning_Visitor;0
about-us.htm;0;thnnhbcnlesrvr.com;0;November;Thursday;8;2;1;1;Returning_Visitor;0
home.htm;0;.com;0;December;Friday;2;2;1;1;Returning_Visitor;0
home.htm;0;.com;0;December;Friday;2;5;1;1;Returning_Visitor;0
about-us.htm;0;.com;0;December;Monday;2;2;1;1;Returning_Visitor;0
home.htm;0;.com;0;November;Thursday;2;2;3;1;Returning_Visitor;0
50976;0;.com;0;November;Wednesday;2;2;1;1;Returning_Visitor;1
10664;0;.com;0;November;Sunday;2;5;3;1;Returning_Visitor;0
news.htm;0;.com;0;November;Tuesday;1;2;1;1;Returning_Visitor;1
40920;21.99;.com;0;November;Thursday;2;2;3;1;New_Visitor;1
31029;0;.com;0;November;Friday;2;2;1;1;Returning_Visitor;1
news.htm;0;dcmwwdjvjmiom.com;0;December;Wednesday;4;5;3;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Tuesday;2;2;1;1;New_Visitor;1
contact.htm;0;.com;0;November;Wednesday;2;2;5;1;Returning_Visitor;1
news.htm;0;.com;0;November;Friday;1;2;1;1;Returning_Visitor;1
40920;21.99;.com;0;November;Monday;2;2;1;10;Returning_Visitor;1
news.htm;0;.com;0.09;December;Wednesday;3;2;3;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Saturday;2;5;1;1;Returning_Visitor;1
overview.htm;0;.com;0;December;Friday;3;2;1;1;Returning_Visitor;0
overview.htm;0;.com;0.18;November;Wednesday;1;1;1;1;New_Visitor;0
31029;0;.com;0;November;Wednesday;2;6;9;1;Returning_Visitor;1
news.htm;0;dcmwwdjvjmiom.com;0;November;Monday;2;2;1;1;Returning_Visitor;1
home.htm;0;.com;0;December;Tuesday;1;1;1;1;Returning_Visitor;0
home.htm;0;hwhkyricmyze.com;0;November;Friday;2;2;1;1;Returning_Visitor;1
60358;21.99;.com;0;November;Wednesday;2;5;1;10;New_Visitor;1
news.htm;0;.com;0;December;Saturday;2;4;7;20;Returning_Visitor;0
contact.htm;0;.com;0.06;November;Wednesday;2;10;4;1;Returning_Visitor;0
60358;21.99;.com;0;November;Friday;1;1;1;1;Returning_Visitor;1
about-us.htm;0;.com;0;December;Saturday;3;2;1;1;Returning_Visitor;0
31029;0;.com;0;November;Wednesday;3;2;1;1;Returning_Visitor;1
overview.htm;0;.com;0.03;November;Tuesday;2;2;4;1;Returning_Visitor;0
overview.htm;0;.com;0;November;Friday;2;2;1;10;Returning_Visitor;0
overview.htm;0;.com;0;November;Wednesday;2;2;9;1;New_Visitor;0
contact.htm;0;.com;0;November;Saturday;2;5;3;1;Returning_Visitor;0
overview.htm;0;.com;0;December;Sunday;1;1;8;1;Returning_Visitor;0
home.htm;0;.com;0;November;Saturday;2;2;1;1;Returning_Visitor;1
overview.htm;0;dcmwwdjvjmiom.com;0;November;Thursday;1;1;3;1;Returning_Visitor;1
overview.htm;0;.com;0;December;Thursday;2;2;3;1;New_Visitor;0
10664;0;.com;0;November;Tuesday;1;1;3;1;Returning_Visitor;1
home.htm;0;.com;0.18;December;Tuesday;2;13;9;20;Returning_Visitor;0
home.htm;0;.com;0;December;Monday;2;2;1;1;Returning_Visitor;0
50976;0;.com;0;November;Wednesday;2;2;1;1;Returning_Visitor;1
about-us.htm;0;.com;0;December;Tuesday;2;2;9;1;Returning_Visitor;0
news.htm;0;.com;0;November;Saturday;2;2;3;1;Returning_Visitor;1
50976;0;.com;0;November;Friday;4;1;4;1;Returning_Visitor;1
overview.htm;0;.com;0;November;Tuesday;1;1;1;1;Returning_Visitor;1
news.htm;0;.com;0;November;Wednesday;1;8;2;10;New_Visitor;0
40920;142.99;.com;0;November;Friday;2;2;7;10;Returning_Visitor;1
home.htm;0;.com;0;December;Sunday;3;2;7;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Tuesday;2;2;3;1;New_Visitor;0
news.htm;0;.com;0;November;Thursday;2;2;1;1;Returning_Visitor;1
31029;0;.com;0;November;Tuesday;1;1;3;1;Returning_Visitor;1
about-us.htm;0;.com;0;November;Tuesday;3;2;2;1;Returning_Visitor;1
overview.htm;0;.com;0;November;Tuesday;3;2;5;1;New_Visitor;0
news.htm;0;dcmwwdjvjmiom.com;0;November;Tuesday;2;6;1;1;Returning_Visitor;0
31029;0;.com;0;November;Sunday;3;2;3;1;Returning_Visitor;1
20245;12.99;.com;0;November;Friday;3;2;1;5;Returning_Visitor;1
contact.htm;0;.com;0.18;November;Friday;1;1;3;1;Returning_Visitor;1
overview.htm;0;.com;0;November;Sunday;3;2;1;1;Returning_Visitor;0
overview.htm;0;.com;0;November;Sunday;3;2;8;10;Returning_Visitor;0
75313;60.99;gesjugrgnhijzs.com;0;December;Monday;2;10;7;1;Returning_Visitor;1
news.htm;0;.com;0.03;November;Tuesday;3;2;1;1;Returning_Visitor;0
news.htm;0;.com;0;November;Wednesday;1;2;1;1;Returning_Visitor;1
home.htm;0;.com;0;November;Tuesday;2;2;2;1;Returning_Visitor;1
home.htm;0;.com;0;November;Friday;3;2;6;1;Returning_Visitor;0
about-us.htm;0;.com;0.03;November;Sunday;3;2;5;10;Returning_Visitor;0
31029;0;.com;0;November;Saturday;3;2;3;1;Returning_Visitor;1
home.htm;0;.com;0;November;Wednesday;2;2;2;1;Returning_Visitor;1
contact.htm;0;.com;0.03;December;Wednesday;1;1;1;5;Returning_Visitor;0
about-us.htm;0;.com;0;November;Saturday;2;2;4;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Friday;2;2;1;10;Returning_Visitor;1
news.htm;0;.com;0;December;Wednesday;2;2;4;1;Returning_Visitor;0
10664;0;.com;0;November;Thursday;1;2;3;1;Returning_Visitor;1
contact.htm;0;.com;0;November;Monday;2;2;7;10;Returning_Visitor;0
news.htm;0;.com;0;November;Monday;2;2;3;1;Returning_Visitor;1
home.htm;0;dcmwwdjvjmiom.com;0;November;Wednesday;3;2;3;1;Returning_Visitor;1
contact.htm;0;.com;0.18;December;Saturday;2;2;1;1;Returning_Visitor;0
home.htm;0;dcmwwdjvjmiom.com;0;December;Wednesday;2;2;3;10;Returning_Visitor;0
news.htm;0;.com;0.18;December;Monday;2;2;4;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Sunday;2;2;1;10;Returning_Visitor;0
about-us.htm;0;.com;0;December;Friday;2;2;1;5;Returning_Visitor;0
about-us.htm;0;dcmwwdjvjmiom.com;0;December;Friday;2;2;3;1;Returning_Visitor;0
contact.htm;0;.com;0;December;Sunday;2;2;3;1;Returning_Visitor;0
overview.htm;0;.com;0.03;November;Sunday;1;1;8;1;Returning_Visitor;0
overview.htm;0;.com;0;November;Wednesday;1;2;6;1;Returning_Visitor;1
10664;12.99;.com;0;November;Monday;2;10;1;1;Returning_Visitor;1
overview.htm;0;jfdenbkfptjl.com;0;December;Saturday;2;2;1;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Thursday;3;2;3;1;Returning_Visitor;1
news.htm;0;.com;0.18;December;Sunday;1;1;5;1;Returning_Visitor;0
news.htm;0;.com;0;December;Thursday;2;5;1;1;Returning_Visitor;0
home.htm;0;puntvfinyw.com;0;December;Tuesday;1;1;3;1;Returning_Visitor;0
50976;0;.com;0;December;Wednesday;1;1;3;1;Returning_Visitor;0
home.htm;0;.com;0;November;Monday;1;2;4;1;Returning_Visitor;1
overview.htm;0;.com;0;December;Wednesday;1;1;1;10;Returning_Visitor;1
about-us.htm;0;.com;0;November;Friday;2;2;1;1;New_Visitor;0
overview.htm;0;.com;0;November;Friday;2;2;1;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Tuesday;2;2;2;5;Returning_Visitor;0
60358;42.99;.com;0;November;Tuesday;2;2;3;5;New_Visitor;1
overview.htm;0;.com;0.06;November;Thursday;4;2;1;1;Returning_Visitor;0
contact.htm;0;.com;0;December;Friday;2;2;3;1;Returning_Visitor;0
home.htm;0;.com;0;November;Friday;2;2;7;1;Returning_Visitor;1
news.htm;0;.com;0.03;November;Tuesday;2;4;4;1;Returning_Visitor;1
overview.htm;0;.com;0;December;Thursday;3;2;1;20;Returning_Visitor;0
overview.htm;0;.com;0;December;Saturday;1;1;6;1;Returning_Visitor;0
50976;0;.com;0;November;Saturday;2;2;1;1;Returning_Visitor;1
about-us.htm;0;.com;0.03;November;Friday;3;2;1;1;Returning_Visitor;1
home.htm;0;.com;0;December;Friday;2;10;1;1;Returning_Visitor;0
about-us.htm;0;.com;0.18;December;Wednesday;2;2;8;1;Returning_Visitor;0
50976;0;.com;0;December;Tuesday;2;2;3;1;Returning_Visitor;0
home.htm;0;.com;0;December;Sunday;2;2;3;5;Returning_Visitor;0
news.htm;0;.com;0;December;Tuesday;1;1;6;1;Returning_Visitor;0
news.htm;0;.com;0;December;Tuesday;1;1;1;1;Returning_Visitor;0
home.htm;0;.com;0;December;Saturday;1;1;7;1;Returning_Visitor;0
overview.htm;0;.com;0;November;Monday;2;2;1;1;Returning_Visitor;1
50976;60.99;.com;0;November;Wednesday;2;2;2;1;Returning_Visitor;1
news.htm;0;.com;0;November;Friday;2;4;3;1;New_Visitor;0
news.htm;0;.com;0;December;Wednesday;2;2;3;1;New_Visitor;0
news.htm;0;.com;0;December;Saturday;3;2;1;1;Returning_Visitor;0
overview.htm;0;.com;0;November;Tuesday;2;2;1;1;Returning_Visitor;1
contact.htm;0;.com;0.18;November;Thursday;2;4;1;10;Returning_Visitor;0
home.htm;0;.com;0;November;Thursday;2;2;9;1;Returning_Visitor;1
contact.htm;0;.com;0;December;Thursday;2;2;7;1;Returning_Visitor;0
about-us.htm;0;.com;0;December;Sunday;1;1;1;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Thursday;1;1;2;1;Returning_Visitor;0
about-us.htm;0;dcmwwdjvjmiom.com;0;December;Saturday;2;5;4;1;Returning_Visitor;0
news.htm;0;.com;0;December;Monday;1;1;1;5;Returning_Visitor;0
home.htm;0;.com;0.06;December;Monday;3;2;8;1;Returning_Visitor;0
contact.htm;0;.com;0;December;Saturday;2;2;2;1;Returning_Visitor;0
overview.htm;0;.com;0;November;Thursday;2;2;5;1;Returning_Visitor;1
50976;12.99;.com;0;November;Wednesday;2;4;3;10;Returning_Visitor;1
60358;42.99;.com;0;November;Tuesday;2;2;7;1;Returning_Visitor;0
home.htm;0;.com;0.18;November;Sunday;2;2;7;10;Returning_Visitor;0
contact.htm;0;.com;0;November;Monday;2;4;1;5;Returning_Visitor;0
overview.htm;0;.com;0;November;Sunday;3;2;1;1;Returning_Visitor;0
contact.htm;0;nfjdmbzinvnvz.com;0;December;Friday;2;2;3;1;Returning_Visitor;0
home.htm;0;.com;0;November;Friday;2;2;1;1;Returning_Visitor;0
overview.htm;0;.com;0.18;December;Tuesday;3;2;4;10;Returning_Visitor;0
20245;12.99;.com;0;December;Saturday;1;1;4;1;Returning_Visitor;0
40920;142.99;.com;0;November;Monday;2;2;3;10;Returning_Visitor;1
contact.htm;0;.com;0;December;Saturday;3;2;1;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Friday;2;2;9;1;Returning_Visitor;0
contact.htm;0;dcmwwdjvjmiom.com;0;November;Thursday;3;2;4;1;Returning_Visitor;0
news.htm;0;.com;0.03;November;Monday;3;2;6;10;Returning_Visitor;0
overview.htm;0;dcmwwdjvjmiom.com;0;November;Thursday;1;2;1;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Tuesday;2;2;1;1;Returning_Visitor;0
contact.htm;0;dcmwwdjvjmiom.com;0.06;December;Friday;2;2;2;1;Returning_Visitor;0
news.htm;0;.com;0;December;Sunday;3;2;1;10;Returning_Visitor;1
10664;12.99;.com;0;December;Saturday;3;2;1;1;Returning_Visitor;0
news.htm;0;gesjugrgnhijzs.com;0;December;Tuesday;2;2;1;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Wednesday;3;2;1;10;Returning_Visitor;0
overview.htm;0;.com;0.03;November;Friday;2;5;9;10;Returning_Visitor;0
home.htm;0;.com;0;November;Tuesday;3;2;3;1;Returning_Visitor;0
news.htm;0;.com;0;December;Wednesday;1;1;8;1;Returning_Visitor;0
20245;12.99;.com;0;November;Sunday;3;2;4;1;Returning_Visitor;0
contact.htm;0;dcmwwdjvjmiom.com;0.06;December;Sunday;2;2;1;1;Returning_Visitor;0
31029;0;.com;0;December;Tuesday;2;2;4;1;Returning_Visitor;0
home.htm;0;.com;0;November;Wednesday;2;2;1;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Thursday;2;2;9;10;Returning_Visitor;0
20245;12.99;.com;0;November;Thursday;1;2;1;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Saturday;1;1;1;1;Returning_Visitor;1
contact.htm;0;.com;0;November;Friday;2;5;9;5;Returning_Visitor;0
news.htm;0;.com;0;December;Tuesday;2;2;1;1;Returning_Visitor;0
overview.htm;0;.com;0;November;Monday;2;2;3;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Friday;3;2;1;10;Returning_Visitor;0
50976;0;.com;0;December;Monday;2;2;7;1;New_Visitor;1
contact.htm;0;.com;0;November;Friday;1;1;1;1;Returning_Visitor;0
home.htm;0;.com;0.18;December;Friday;2;2;1;1;Returning_Visitor;0
news.htm;0;.com;0;December;Tuesday;1;1;6;1;Returning_Visitor;0
overview.htm;0;.com;0;November;Wednesday;2;5;3;1;Returning_Visitor;0
home.htm;0;.com;0;December;Friday;2;2;3;1;Returning_Visitor;1
home.htm;0;.com;0;November;Thursday;3;2;1;1;Returning_Visitor;1
news.htm;0;.com;0;November;Thursday;1;1;1;1;Returning_Visitor;0
home.htm;0;.com;0.03;November;Thursday;1;1;2;1;Returning_Visitor;0
10664;0;dcmwwdjvjmiom.com;0;December;Monday;2;2;8;1;Returning_Visitor;0
home.htm;0;dcmwwdjvjmiom.com;0;December;Wednesday;3;2;3;10;Returning_Visitor;1
60358;21.99;.com;0;December;Friday;2;2;1;1;Returning_Visitor;0
home.htm;0;.com;0.18;December;Saturday;3;2;3;5;Returning_Visitor;0
news.htm;0;.com;0;December;Thursday;1;1;1;1;Returning_Visitor;0
news.htm;0;dcmwwdjvjmiom.com;0;November;Sunday;3;2;1;10;Returning_Visitor;0
31029;0;.com;0;November;Saturday;1;1;1;10;Returning_Visitor;0
news.htm;0;.com;0;December;Monday;2;4;1;1;Returning_Visitor;0
31029;0;.com;0;November;Thursday;2;4;1;10;Returning_Visitor;1
news.htm;0;.com;0;November;Saturday;1;8;1;10;Returning_Visitor;0
overview.htm;0;.com;0.03;December;Sunday;3;2;5;1;Returning_Visitor;0
contact.htm;0;.com;0;December;Saturday;1;1;8;1;Returning_Visitor;0
about-us.htm;0;.com;0.03;November;Thursday;3;2;8;1;Returning_Visitor;0
overview.htm;0;.com;0;December;Friday;2;2;1;1;Returning_Visitor;0
news.htm;0;.com;0;November;Saturday;3;2;1;10;New_Visitor;0
about-us.htm;0;.com;0;November;Tuesday;2;2;1;10;Returning_Visitor;1
about-us.htm;0;.com;0;November;Monday;2;4;3;1;New_Visitor;0
60358;81.99;.com;0;November;Wednesday;1;1;1;5;Returning_Visitor;1
overview.htm;0;.com;0.18;December;Monday;2;2;1;10;Returning_Visitor;0
news.htm;0;.com;0;November;Monday;2;2;4;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Wednesday;2;2;6;10;Returning_Visitor;1
about-us.htm;0;.com;0;November;Wednesday;2;2;1;1;Returning_Visitor;0
overview.htm;0;.com;0;November;Tuesday;5;11;8;10;Returning_Visitor;0
60358;21.99;dcmwwdjvjmiom.com;0;December;Sunday;3;2;3;1;Returning_Visitor;0
home.htm;0;.com;0;December;Thursday;3;2;3;1;Returning_Visitor;0
31029;0;dcmwwdjvjmiom.com;0;November;Thursday;3;2;5;1;Returning_Visitor;0
50976;12.99;.com;0;November;Wednesday;1;2;6;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Wednesday;3;2;4;1;Returning_Visitor;1
news.htm;0;.com;0;November;Saturday;2;2;4;1;Returning_Visitor;0
home.htm;0;.com;0;November;Monday;2;2;9;10;Returning_Visitor;0
overview.htm;0;dcmwwdjvjmiom.com;0;December;Friday;2;2;4;1;New_Visitor;0
83948;90.99;.com;0;November;Friday;2;2;2;1;Returning_Visitor;1
news.htm;0;.com;0;November;Monday;4;1;3;1;Returning_Visitor;0
news.htm;0;dcmwwdjvjmiom.com;0;November;Monday;3;2;1;10;New_Visitor;0
overview.htm;0;.com;0;December;Saturday;1;1;3;1;Returning_Visitor;0
75313;90.99;.com;0;November;Thursday;4;1;1;1;Returning_Visitor;1
about-us.htm;0;.com;0;November;Wednesday;2;2;1;5;Returning_Visitor;1
news.htm;0;.com;0;December;Tuesday;4;1;3;1;Returning_Visitor;0
31029;0;.com;0;December;Saturday;2;2;3;1;Returning_Visitor;0
50976;60.99;.com;0;December;Saturday;3;2;1;1;Returning_Visitor;0
31029;72.99;.com;0;November;Friday;2;2;1;10;Returning_Visitor;1
news.htm;0;.com;0;November;Saturday;2;2;2;1;Returning_Visitor;0
10664;12.99;dcmwwdjvjmiom.com;0;December;Friday;1;1;1;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Tuesday;1;1;1;1;Returning_Visitor;1
31029;0;.com;0;November;Saturday;1;2;1;1;Returning_Visitor;1
news.htm;0;.com;0.18;November;Friday;2;2;9;1;Returning_Visitor;0
contact.htm;0;.com;0.09;November;Saturday;3;2;1;10;Returning_Visitor;0
75313;60.99;.com;0;November;Sunday;4;2;1;1;Returning_Visitor;1
overview.htm;0;.com;0;November;Friday;1;1;1;1;Returning_Visitor;0
home.htm;0;.com;0;November;Wednesday;2;2;1;1;New_Visitor;0
home.htm;0;.com;0.18;November;Saturday;3;2;4;1;Returning_Visitor;0
overview.htm;0;.com;0.18;December;Friday;1;13;9;20;Returning_Visitor;0
about-us.htm;0;.com;0;December;Tuesday;2;2;1;1;New_Visitor;0
home.htm;0;dcmwwdjvjmiom.com;0;December;Wednesday;2;2;3;5;New_Visitor;0
home.htm;0;.com;0;December;Saturday;3;2;1;10;Returning_Visitor;1
news.htm;0;.com;0;November;Thursday;3;2;2;10;Returning_Visitor;0
about-us.htm;0;.com;0.18;November;Thursday;2;2;2;1;Returning_Visitor;0
20245;12.99;.com;0;November;Thursday;2;5;7;1;Returning_Visitor;1
92881;30.99;.com;0;November;Thursday;2;4;2;1;Returning_Visitor;1
about-us.htm;0;.com;0;November;Saturday;2;2;6;1;Returning_Visitor;0
overview.htm;0;.com;0.12;December;Thursday;3;2;3;1;Returning_Visitor;0
news.htm;0;.com;0;December;Thursday;2;2;3;1;Returning_Visitor;0
10664;0;.com;0;December;Saturday;2;2;4;1;Returning_Visitor;0
10664;0;.com;0;November;Wednesday;2;2;4;1;Returning_Visitor;1
31029;0;.com;0;November;Monday;2;2;1;1;Returning_Visitor;1
news.htm;0;.com;0;December;Monday;2;2;1;1;Returning_Visitor;0
home.htm;0;.com;0;November;Thursday;4;1;1;20;Returning_Visitor;0
overview.htm;0;.com;0.18;December;Wednesday;2;2;8;1;Returning_Visitor;0
home.htm;0;.com;0.09;November;Wednesday;3;3;3;1;Returning_Visitor;0
contact.htm;0;.com;0;December;Monday;2;2;6;1;Returning_Visitor;0
home.htm;0;.com;0;December;Monday;4;5;3;1;Returning_Visitor;0
50976;60.99;.com;0;November;Thursday;2;2;3;1;Returning_Visitor;1
about-us.htm;0;.com;0;November;Sunday;4;1;1;5;New_Visitor;0
home.htm;0;.com;0;December;Monday;2;4;1;5;New_Visitor;0
home.htm;0;.com;0;November;Wednesday;3;2;4;1;Returning_Visitor;1
home.htm;0;.com;0;November;Monday;1;2;1;1;Returning_Visitor;1
about-us.htm;0;.com;0.18;December;Saturday;3;2;3;1;Returning_Visitor;0
overview.htm;0;.com;0;December;Saturday;2;2;1;1;Returning_Visitor;0
contact.htm;0;puntvfinyw.com;0.15;November;Sunday;3;2;4;10;Returning_Visitor;0
news.htm;0;.com;0;November;Wednesday;2;4;4;1;Returning_Visitor;1
news.htm;0;.com;0.18;November;Saturday;2;2;1;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Sunday;2;2;4;1;Returning_Visitor;1
contact.htm;0;.com;0;December;Sunday;4;2;4;1;Returning_Visitor;0
31029;0;.com;0;November;Wednesday;3;2;1;1;Returning_Visitor;1
home.htm;0;.com;0;December;Saturday;2;10;1;1;New_Visitor;1
about-us.htm;0;.com;0;December;Monday;2;2;1;1;New_Visitor;0
news.htm;0;.com;0;December;Saturday;1;1;2;1;Returning_Visitor;0
home.htm;0;.com;0;December;Saturday;1;1;1;1;Returning_Visitor;0
overview.htm;0;.com;0;December;Monday;2;2;1;1;New_Visitor;1
overview.htm;0;.com;0;November;Friday;2;2;1;1;Returning_Visitor;1
contact.htm;0;.com;0;November;Monday;3;2;1;10;Returning_Visitor;0
50976;0;dcmwwdjvjmiom.com;0;November;Friday;1;1;4;10;Returning_Visitor;0
31029;0;dcmwwdjvjmiom.com;0;November;Monday;3;2;4;10;Returning_Visitor;0
overview.htm;0;.com;0;November;Friday;2;2;7;1;Returning_Visitor;1
contact.htm;0;.com;0;December;Friday;2;2;1;1;Returning_Visitor;0
news.htm;0;.com;0;November;Saturday;2;5;3;1;Returning_Visitor;0
50976;0;.com;0;November;Sunday;2;2;4;1;Returning_Visitor;1
50976;30.99;.com;0;November;Tuesday;2;2;1;1;Returning_Visitor;1
31029;0;.com;0;November;Thursday;1;1;1;10;Returning_Visitor;0
contact.htm;0;.com;0.18;December;Saturday;1;2;3;1;Returning_Visitor;0
overview.htm;0;.com;0;December;Sunday;2;2;3;1;Returning_Visitor;0
home.htm;0;.com;0;November;Thursday;4;1;9;1;Returning_Visitor;1
31029;0;.com;0;November;Sunday;2;2;4;1;Returning_Visitor;0
about-us.htm;0;.com;0;November;Sunday;1;1;1;1;Returning_Visitor;1
overview.htm;0;.com;0;November;Thursday;4;2;1;1;Returning_Visitor;0
news.htm;0;.com;0;November;Friday;1;1;3;5;Returning_Visitor;0
31029;0;.com;0;November;Monday;2;10;7;1;Returning_Visitor;1
about-us.htm;0;.com;0;November;Saturday;1;1;2;5;New_Visitor;1
home.htm;0;.com;0;December;Thursday;1;8;9;1;Returning_Visitor;0
10664;42.99;.com;0;November;Sunday;2;2;1;1;Returning_Visitor;1
50976;12.99;.com;0;December;Saturday;4;1;3;1;Returning_Visitor;1
news.htm;0;ooemquqyrsx.com;0;November;Saturday;2;2;7;10;Returning_Visitor;0
about-us.htm;0;.com;0;December;Monday;3;2;1;1;Returning_Visitor;0
news.htm;0;.com;0;December;Saturday;1;1;2;1;New_Visitor;0
contact.htm;0;.com;0;November;Sunday;2;2;1;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Saturday;2;2;3;1;Returning_Visitor;1
news.htm;0;.com;0;November;Saturday;1;1;1;1;New_Visitor;0
contact.htm;0;.com;0;November;Friday;2;2;7;5;Returning_Visitor;0
news.htm;0;.com;0;November;Friday;1;1;4;1;Returning_Visitor;0
home.htm;0;.com;0;December;Friday;3;2;3;5;Returning_Visitor;0
about-us.htm;0;dcmwwdjvjmiom.com;0;November;Sunday;1;1;1;10;Returning_Visitor;0
home.htm;0;.com;0.03;November;Monday;3;2;1;10;Returning_Visitor;0
overview.htm;0;.com;0.03;November;Monday;3;2;1;1;Returning_Visitor;1
news.htm;0;.com;0;November;Tuesday;1;1;3;1;Returning_Visitor;0
home.htm;0;dcmwwdjvjmiom.com;0;December;Sunday;1;1;1;10;Returning_Visitor;1
about-us.htm;0;.com;0.03;December;Thursday;3;2;4;20;Returning_Visitor;0
about-us.htm;0;.com;0;November;Thursday;2;2;3;1;Returning_Visitor;1
31029;0;.com;0;November;Saturday;2;2;1;1;Returning_Visitor;0
40920;21.99;.com;0;November;Wednesday;2;2;1;10;Returning_Visitor;1
news.htm;0;.com;0;November;Tuesday;2;2;3;1;Returning_Visitor;0
home.htm;0;.com;0.18;November;Thursday;3;2;7;20;Returning_Visitor;0
news.htm;0;.com;0;November;Saturday;1;1;3;5;New_Visitor;0
60358;30.99;.com;0;December;Sunday;2;2;1;5;Returning_Visitor;1
about-us.htm;0;.com;0.03;December;Friday;3;2;3;1;Returning_Visitor;0
home.htm;0;.com;0;November;Sunday;3;2;4;1;Returning_Visitor;0
home.htm;0;.com;0;November;Monday;1;1;3;1;New_Visitor;0
overview.htm;0;.com;0;December;Monday;2;2;1;1;Returning_Visitor;0
home.htm;0;.com;0;November;Tuesday;1;2;2;10;Returning_Visitor;0
news.htm;0;dcmwwdjvjmiom.com;0;November;Wednesday;1;1;4;1;Returning_Visitor;0
home.htm;0;.com;0;November;Wednesday;1;1;4;1;Returning_Visitor;0
home.htm;0;hwhkyricmyze.com;0;November;Sunday;2;2;2;1;Returning_Visitor;0
home.htm;0;.com;0;November;Sunday;1;1;2;1;New_Visitor;0
10664;12.99;.com;0;November;Sunday;2;2;1;1;Returning_Visitor;0
10664;12.99;.com;0;November;Friday;1;1;2;5;New_Visitor;1
contact.htm;0;.com;0;November;Thursday;2;2;3;1;Returning_Visitor;0
news.htm;0;.com;0;December;Friday;2;2;1;1;Returning_Visitor;0
contact.htm;0;.com;0;November;Monday;2;2;1;1;Returning_Visitor;0
home.htm;0;.com;0;December;Sunday;2;2;1;5;New_Visitor;0
news.htm;0;.com;0;December;Wednesday;3;2;8;10;Returning_Visitor;1
home.htm;0;.com;0;December;Friday;1;1;1;1;Returning_Visitor;0
75313;60.99;.com;0;December;Monday;3;2;5;1;Returning_Visitor;0
about-us.htm;0;.com;0;December;Saturday;2;2;7;1;Returning_Visitor;0
news.htm;0;dcmwwdjvjmiom.com;0;December;Tuesday;1;1;1;10;Returning_Visitor;1
10664;12.99;.com;0;November;Sunday;3;2;1;10;Returning_Visitor;1
about-us.htm;0;.com;0;December;Thursday;2;2;7;10;Returning_Visitor;0
overview.htm;0;.com;0;November;Tuesday;1;2;3;1;New_Visitor;0
news.htm;0;.com;0;November;Wednesday;2;2;1;1;New_Visitor;1
home.htm;0;.com;0;December;Saturday;8;2;9;1;New_Visitor;0
about-us.htm;0;dcmwwdjvjmiom.com;0;November;Monday;3;2;3;1;Returning_Visitor;0
news.htm;0;.com;0;December;Thursday;1;1;1;1;Returning_Visitor;0
contact.htm;0;dcmwwdjvjmiom.com;0;November;Sunday;2;4;4;1;New_Visitor;0
news.htm;0;dcmwwdjvjmiom.com;0;December;Wednesday;2;2;4;1;New_Visitor;0
about-us.htm;0;.com;0;November;Tuesday;2;4;1;1;Returning_Visitor;0
